"site_code","plot_id","treatment_code","start_date","end_date","analyte","final_value","flag","location_within_plot","num_cation_probes","num_anion_probes","notes"
"BLK","80","C1",2020-06-15,2020-09-05,"Fe",0.33,"below detection limit","blank",4,4,NA
"BLK","80","C1",2020-06-15,2020-09-05,"Mn",0.01,"below detection limit","blank",4,4,NA
"BLK","80","C1",2020-06-15,2020-09-05,"Cu",0.25,NA,"blank",4,4,NA
"BLK","80","C1",2020-06-15,2020-09-05,"Zn",0.18,"below detection limit","blank",4,4,NA
"BLK","81","C1",2020-06-15,2020-09-05,"B",0.57,NA,"blank",4,4,NA
"BLK","81","C1",2020-06-15,2020-09-05,"S",1.17,"below detection limit","blank",4,4,NA
"BLK","81","C1",2020-06-15,2020-09-05,"Pb",0,"below detection limit","blank",4,4,NA
"BLK","81","C1",2020-06-15,2020-09-05,"Al",16.35,NA,"blank",4,4,NA
"BLK","81","C1",2020-06-15,2020-09-05,"Cd",0.05,"below detection limit","blank",4,4,NA
"BLK","82","C1",2020-06-15,2020-09-05,"Total-N",0.98,"below detection limit","blank",4,4,NA
"BLK","82","C1",2020-06-15,2020-09-05,"NO3-N",0.26,"below detection limit","blank",4,4,NA
"BLK","82","C1",2020-06-15,2020-09-05,"NH4-N",0.72,"below detection limit","blank",4,4,NA
"BLK","82","C1",2020-06-15,2020-09-05,"Ca",8.95,NA,"blank",4,4,NA
"BLK","82","C1",2020-06-15,2020-09-05,"Mg",0.08,"below detection limit","blank",4,4,NA
"BLK","82","C1",2020-06-15,2020-09-05,"K",4.37,NA,"blank",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Mn",11.21,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Total-N",28.2,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"NO3-N",21.32,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"NH4-N",6.88,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Ca",1461.24,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Mg",87.08,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"K",213.85,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"P",12.8,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Fe",4.19,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Mn",15.96,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Cu",0.4,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Zn",0.44,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"B",0.34,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"S",25.78,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Pb",0.52,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Al",22.28,NA,"under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Cd",0.08,"below detection limit","under_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Total-N",15.38,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"NO3-N",13.1,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"NH4-N",2.28,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Ca",1190.02,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Mg",109.81,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"K",98.33,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"P",7.22,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Fe",2.08,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Mn",5.44,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Cu",0.39,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Zn",0.4,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"B",0.32,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"S",8,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Pb",0.21,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Al",20.03,NA,"between_plant",4,4,NA
"EMW","61","C2",2020-06-17,2020-09-04,"Cd",0.09,"below detection limit","between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Total-N",17.36,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"NO3-N",16.15,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"NH4-N",1.21,"below detection limit","under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Ca",1837.47,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Mg",124.26,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"K",234.65,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"P",7.34,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Fe",1.46,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Mn",8.9,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Cu",1.91,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Zn",0.32,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"B",0.64,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"S",17.7,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Pb",0.2,"below detection limit","under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Al",19.02,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Cd",1.79,NA,"under_plant",3,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Total-N",11.7,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"NO3-N",8.3,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"NH4-N",3.4,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Ca",1537.22,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Mg",136.35,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"K",92.19,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"P",6.4,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Fe",1.81,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Mn",5.79,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Cu",0.45,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Zn",0.34,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"B",0.34,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"S",6,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Pb",0.17,"below detection limit","between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Al",19.84,NA,"between_plant",4,4,NA
"EMW","64","C1",2020-06-17,2020-09-04,"Cd",0.08,"below detection limit","between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Total-N",19.86,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"NO3-N",7.78,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"NH4-N",12.08,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Ca",502.16,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Mg",51.89,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"K",133.45,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"P",4.73,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Fe",1.49,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Mn",8.64,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Cu",0.17,"below detection limit","under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Zn",0.28,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"B",0.49,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"S",10.72,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Pb",0.22,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Al",13.07,NA,"under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Cd",0.05,"below detection limit","under_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Total-N",14.32,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"NO3-N",11.22,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"NH4-N",3.1,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Ca",1557.7,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Mg",116.67,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"K",66.71,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"P",7.64,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Fe",2.37,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Mn",12.63,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Cu",0.6,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Zn",0.3,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"B",0.18,"below detection limit","between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"S",14.41,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Pb",0.38,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Al",20.82,NA,"between_plant",4,4,NA
"EME","66","C1",2020-06-17,2020-09-04,"Cd",0.08,"below detection limit","between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Total-N",18.34,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"NO3-N",7.22,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"NH4-N",11.12,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Ca",545.83,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Mg",37.53,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"K",91.52,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"P",7.07,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Fe",2.37,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Mn",10.72,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Cu",0.18,"below detection limit","under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Zn",0.4,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"B",0.48,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"S",8.42,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Pb",0.24,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Al",16.36,NA,"under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Cd",0.03,"below detection limit","under_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Total-N",6.76,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"NO3-N",4.92,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"NH4-N",1.84,"below detection limit","between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Ca",443.82,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Mg",45.75,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"K",71.41,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"P",5.29,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Fe",1.55,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Mn",5.48,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Cu",0.21,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Zn",0.28,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"B",0.33,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"S",4.2,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Pb",0.19,"below detection limit","between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Al",17.78,NA,"between_plant",4,4,NA
"EME","69","C2",2020-06-17,2020-09-04,"Cd",0.01,"below detection limit","between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Total-N",80.32,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"NO3-N",78.88,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"NH4-N",1.44,"below detection limit","under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Ca",2638.78,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Mg",133.04,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"K",202.81,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"P",19.43,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Fe",6.68,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Mn",22.51,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Cu",0.42,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Zn",0.72,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"B",0.44,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"S",53.93,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Pb",0.88,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Al",25.55,NA,"under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Cd",0.06,"below detection limit","under_plant",2,2,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Total-N",26.56,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"NO3-N",25.16,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"NH4-N",1.4,"below detection limit","between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Ca",2492.36,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Mg",227.56,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"K",84.57,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"P",10.29,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Fe",3.23,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Cu",0.38,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Zn",0.32,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"B",0.57,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"S",11.78,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Pb",0.35,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Al",28.06,NA,"between_plant",4,4,NA
"WTM","71","C1",2020-06-17,2020-09-04,"Cd",0.04,"below detection limit","between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Total-N",101.52,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"NO3-N",94.94,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"NH4-N",6.58,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Ca",2389.92,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Mg",137.76,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"K",272,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"P",11.12,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Fe",2.9,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Mn",20.53,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Cu",0.44,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Zn",0.5,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"B",0.34,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"S",56.76,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Pb",0.9,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Al",18.74,NA,"under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Cd",0.03,"below detection limit","under_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Total-N",40.76,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"NO3-N",38.58,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"NH4-N",2.18,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Ca",2484.92,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Mg",223.66,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"K",79.56,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"P",13.52,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Fe",7.26,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Mn",19.16,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Cu",0.7,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Zn",0.54,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"B",0.29,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"S",14.63,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Pb",0.55,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Al",33.78,NA,"between_plant",4,4,NA
"WTM","72","C2",2020-06-17,2020-09-04,"Cd",0.1,"below detection limit","between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"S",20.06,NA,"under_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"NO3-N",40,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"NH4-N",2.38,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Ca",3200,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Mg",124.62,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"K",49.29,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"P",4.66,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Fe",2.13,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Mn",6.99,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Cu",1.37,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Zn",0.8,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"B",0.55,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"S",11.3,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Pb",1.02,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Al",27.36,NA,"between_plant",4,4,NA
"LDP","5","C1",2020-06-18,2020-09-03,"Cd",0,"below detection limit","between_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Total-N",30.52,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"NO3-N",28.32,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"NH4-N",2.2,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Ca",1399.11,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Mg",175.59,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"K",159.41,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"P",8.72,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Fe",4.27,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Mn",25.5,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Cu",0.7,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Zn",0.66,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"B",0.38,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"S",28.35,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Pb",0.74,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Al",19.62,NA,"under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Cd",0.02,"below detection limit","under_plant",4,4,NA
"SRR","11","C2",2020-06-18,2020-09-03,"Total-N",24.52,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"NO3-N",20.92,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"NH4-N",3.6,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Ca",1393.54,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Mg",226.74,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"K",175.87,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"P",8.77,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Fe",3.41,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Mn",15.55,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Cu",1.1,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Zn",1.24,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"B",0.37,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"S",10.5,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Pb",0.41,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Al",18.94,NA,"between_plant",4,4,"crack in cation probe"
"SRR","11","C2",2020-06-18,2020-09-03,"Cd",0.05,"below detection limit","between_plant",4,4,"crack in cation probe"
"SRR","13","C1",2020-06-18,2020-09-03,"Total-N",21.18,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"NO3-N",15.06,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"NH4-N",6.12,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Ca",1291.31,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Mg",163.4,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"K",250.19,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"P",5.94,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Fe",3.61,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Mn",18.61,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Cu",0.92,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Zn",1.58,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"B",0.33,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"S",26.21,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Pb",0.49,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Al",17.58,NA,"under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Cd",0.04,"below detection limit","under_plant",4,4,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Total-N",14.79,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"NO3-N",10.41,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"NH4-N",4.38,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Ca",1317.03,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Mg",238.31,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"K",274.07,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"P",7.98,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Fe",4.79,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Mn",22.55,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Cu",7.72,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"Zn",1.17,NA,"between_plant",4,3,NA
"SRR","13","C1",2020-06-18,2020-09-03,"B",0.83,NA,"between_plant",4,3,NA
