"site_code","plot_id","treatment_code","location_within_plot","subplot","date","year","collector","cover_type","cover_category","cover_amount"
"EMW","62","NP","P","1",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.5
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.001
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.001
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Caulanthus_lasiophyllus","annual",0.03
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Chamaesyce_polycarpa","annual",0.01
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.16
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Cylindropuntia_acanthocarpa_base","plot characteristic",0.001
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Cylindropuntia_acanthocarpa_cover","plot characteristic",0.001
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","green","plot characteristic",0.21
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Larrea_base","plot characteristic",0.08
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Larrea_cover","plot characteristic",0.93
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.01
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.01
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.002
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.01
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Pectocarya_recurvata","annual",0.001
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.08
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","soil_crusts","plot characteristic",0.002
"EMW","62","NP","P","2",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.93
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.001
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.001
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Asteraceae","annual",0.02
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.15
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Eremothera_chamaenerioides","annual",0.001
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","green","plot characteristic",0.23
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.005
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.02
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.005
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Pectocarya_platycarpa","annual",0.001
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.06
"EMW","63","P","IP","1",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.001
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.001
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.001
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.25
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","green","plot characteristic",0.35
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.02
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.002
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.03
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.001
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.1
"EMW","63","P","IP","2",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.001
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.001
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.005
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Asteraceae","annual",0.001
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Caulanthus_lasiophyllus","annual",0.09
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.07
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","green","plot characteristic",0.33
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Larrea_base","plot characteristic",0.1
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Larrea_cover","plot characteristic",1
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.005
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.04
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.01
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.002
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Physaria_gordonii","annual",0.01
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Plantago_ovata","annual",0.005
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.1
"EMW","63","P","P","1",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",1
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.001
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.01
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Asteraceae","annual",0.001
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Chaenactis_stevioides","annual",0.002
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.08
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Cryptantha_maritima","annual",0.04
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Eremothera_chamaenerioides","annual",0.03
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Eriophyllum_lanosum","annual",0.001
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","green","plot characteristic",0.32
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Larrea_base","plot characteristic",0.03
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Larrea_cover","plot characteristic",0.85
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.03
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.01
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.02
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.01
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Pectocarya_platycarpa","annual",0.005
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.18
"EMW","63","P","P","2",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.85
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.002
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.02
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","Chaenactis_stevioides","annual",0.003
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","Chorizanthe_rigida","annual",0.005
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.06
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","Eriophyllum_lanosum","annual",0.02
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","green","plot characteristic",0.09
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.01
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.02
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","soil_crusts","plot characteristic",0.01
"EMW","64","C1","IP","1",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.02
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.002
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.02
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Chorizanthe_rigida","annual",0.01
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.09
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Eriophyllum_lanosum","annual",0.005
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Erodium_texanum","annual",0.02
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","green","plot characteristic",0.11
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Larrea_base","plot characteristic",0.001
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Larrea_cover","plot characteristic",0.002
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.005
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.003
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.006
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Plantago_patagonica","annual",0.01
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.01
"EMW","64","C1","IP","2",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.02
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.001
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.002
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.05
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Cryptantha_maritima","annual",0.002
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Eriophyllum_lanosum","annual",0.002
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","green","plot characteristic",0.15
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Larrea_base","plot characteristic",0.04
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Larrea_cover","plot characteristic",0.96
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.02
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.02
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.02
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Plantago_ovata","annual",0.007
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.13
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","Sonchus_oleraceus","annual",0.002
"EMW","64","C1","P","1",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.96
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.001
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.004
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Chaenactis_stevioides","annual",0.003
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.12
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Eriophyllum_lanosum","annual",0.004
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Erodium_texanum","annual",0.001
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","green","plot characteristic",0.39
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Larrea_base","plot characteristic",0.04
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Larrea_cover","plot characteristic",0.89
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.06
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.03
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.01
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Logfia_filaginoides","annual",0.001
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.002
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Pectocarya_platycarpa","annual",0.001
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Plantago_ovata","annual",0.003
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.12
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","soil_crusts","plot characteristic",0.02
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","Sonchus_oleraceus","annual",0.001
"EMW","64","C1","P","2",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.89
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Chaenactis_stevioides","annual",0.02
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Chamaesyce_polycarpa","annual",0.03
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.1
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Eriophyllum_lanosum","annual",0.001
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Erodium_texanum","annual",0.02
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","green","plot characteristic",0.26
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.001
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.005
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.02
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Physaria_gordonii","annual",0.005
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Plantago_ovata","annual",0.008
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","65","N","IP","1",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.17
"EMW","65","N","IP","2",2019-03-04,2019,"DS, SW","Chaenactis_stevioides","annual",0.02
"EMW","65","N","IP","2",2019-03-04,2019,"DS, SW","Chamaesyce_polycarpa","annual",0.005
"EMW","65","N","IP","2",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.03
"EMW","65","N","IP","2",2019-03-04,2019,"DS, SW","green","plot characteristic",0.05
"EMW","65","N","IP","2",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.005
"EMW","65","N","IP","2",2019-03-04,2019,"DS, SW","Plantago_ovata","annual",0.004
"EMW","65","N","IP","2",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","65","N","IP","2",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.02
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Ambrosia_base","plot characteristic",0.001
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Ambrosia_cover","plot characteristic",0.001
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Caulanthus_lasiophyllus","annual",0.14
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Chaenactis_stevioides","annual",0.007
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Crassula_connata","annual",0.003
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.04
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Cryptantha_maritima","annual",0.04
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","green","plot characteristic",0.39
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Krameria_grayi_cover","plot characteristic",0.01
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Larrea_base","plot characteristic",0.05
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Larrea_cover","plot characteristic",0.94
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.03
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.03
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Logfia_arizonica","annual",0.01
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.003
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Pectocarya_recurvata","annual",0.003
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Plantago_ovata","annual",0.01
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.09
"EMW","65","N","P","1",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.94
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Caulanthus_lasiophyllus","annual",0.007
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Chaenactis_stevioides","annual",0.005
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Cryptantha_angustifolia","annual",0.07
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Cryptantha_maritima","annual",0.003
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Erodium_texanum","annual",0.002
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","green","plot characteristic",0.05
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Larrea_base","plot characteristic",0.04
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Larrea_cover","plot characteristic",0.8
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","litter","plot characteristic",0.3
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Pectocarya_recurvata","annual",0.001
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","sampled","record_keeping",1
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","Schismus_arabicus","annual",0.01
"EMW","65","N","P","2",2019-03-04,2019,"DS, SW","total_shrub_cover","plot characteristic",0.8
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Cryptantha_angustifolia","annual",0.09
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Cryptantha_maritima","annual",0.008
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Eriophyllum_lanosum","annual",0.001
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Erodium_texanum","annual",0.02
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","green","plot characteristic",0.4
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.03
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","litter","plot characteristic",0.001
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Logfia_arizonica","annual",0.002
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Pectocarya_heterocarpa","annual",0.002
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Pectocarya_platycarpa","annual",0.02
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Pectocarya_recurvata","annual",0.03
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Plantago_ovata","annual",0.01
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","sampled","record_keeping",1
"EME","66","C1","IP","1",2019-03-16,2019,"DS, SW","Schismus_arabicus","annual",0.21
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Caulanthus_lasiophyllus","annual",0.002
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Chaenactis_stevioides","annual",0.006
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Cryptantha_angustifolia","annual",0.01
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Cryptantha_maritima","annual",0.01
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Erodium_texanum","annual",0.04
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","green","plot characteristic",0.15
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.001
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Logfia_arizonica","annual",0.002
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Pectocarya_platycarpa","annual",0.001
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Pectocarya_recurvata","annual",0.04
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Plantago_ovata","annual",0.007
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","sampled","record_keeping",1
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","Schismus_arabicus","annual",0.07
"EME","66","C1","IP","2",2019-03-16,2019,"DS, SW","soil_crusts","plot characteristic",0.003
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Amsinckia_tessellata","annual",0.03
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Caulanthus_lasiophyllus","annual",0.3
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Chamaesyce_polycarpa","annual",0.001
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Chorizanthe_brevicornu","annual",0.002
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Cryptantha_angustifolia","annual",0.11
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Cryptantha_maritima","annual",0.03
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Eriophyllum_lanosum","annual",0.001
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Erodium_texanum","annual",0.08
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","green","plot characteristic",0.91
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Larrea_base","plot characteristic",0.05
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Larrea_cover","plot characteristic",0.92
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.06
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","litter","plot characteristic",0.01
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Logfia_arizonica","annual",0.04
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Oncosiphon_piluliferum","annual",0.005
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Pectocarya_platycarpa","annual",0.001
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Pectocarya_recurvata","annual",0.05
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","sampled","record_keeping",1
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Schismus_arabicus","annual",0.3
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","total_shrub_cover","plot characteristic",0.92
"EME","66","C1","P","1",2019-03-16,2019,"DS, SW","Vulpia_octoflora","annual",0.01
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Caulanthus_lasiophyllus","annual",0.01
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Crassula_connata","annual",0.001
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Cryptantha_angustifolia","annual",0.05
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Cryptantha_maritima","annual",0.01
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Erodium_texanum","annual",0.04
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","green","plot characteristic",0.7
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Larrea_base","plot characteristic",0.05
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Larrea_cover","plot characteristic",0.7
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Lepidium_lasiocarpum","annual",0.24
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","litter","plot characteristic",0.01
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Logfia_arizonica","annual",0.01
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Pectocarya_recurvata","annual",0.07
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Phacelia_crenulata","annual",0.002
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Plantago_ovata","annual",0.002
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","sampled","record_keeping",1
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","Schismus_arabicus","annual",0.3
"EME","66","C1","P","2",2019-03-16,2019,"DS, SW","total_shrub_cover","plot characteristic",0.7
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Cryptantha_angustifolia","annual",0.13
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Cryptantha_maritima","annual",0.01
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","green","plot characteristic",0.7
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Larrea_base","plot characteristic",0.001
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Larrea_cover","plot characteristic",0.001
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","litter","plot characteristic",0.001
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Loeflingia_squarrosa","annual",0.001
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Logfia_arizonica","annual",0.002
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Oncosiphon_piluliferum","annual",0.001
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Pectocarya_platycarpa","annual",0.001
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Pectocarya_recurvata","annual",0.25
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Physaria_tenella","annual",0.05
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","sampled","record_keeping",1
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","Schismus_arabicus","annual",0.3
"EME","67","N","IP","1",2019-03-16,2019,"DS, SW","total_shrub_cover","plot characteristic",0.001
"EME","67","N","IP","2",2019-03-16,2019,"DS, SW","Caulanthus_lasiophyllus","annual",0.001
"EME","67","N","IP","2",2019-03-16,2019,"DS, SW","Cryptantha_angustifolia","annual",0.06
"EME","67","N","IP","2",2019-03-16,2019,"DS, SW","green","plot characteristic",0.6
"EME","67","N","IP","2",2019-03-16,2019,"DS, SW","Loeflingia_squarrosa","annual",0.001
"EME","67","N","IP","2",2019-03-16,2019,"DS, SW","Logfia_arizonica","annual",0.02
"EME","67","N","IP","2",2019-03-16,2019,"DS, SW","Pectocarya_platycarpa","annual",0.02
"EME","67","N","IP","2",2019-03-16,2019,"DS, SW","Pectocarya_recurvata","annual",0.23
